Epochs,Activation Function,Number of LSTM Units,Number of Hidden Layers,Dropout Rate,MSE,RMSE,MAE,R2
3900,relu,256,1,0.8,0.9453614504246102,0.9722969970253997,0.7816788189094023,0.75247310927622
4000,relu,256,1,0.8,1.1585936897509084,1.076379900291207,0.8608958069608184,0.6966418574531199
4100,relu,256,1,0.8,0.9645899247437957,0.9821353902307949,0.7939807326435571,0.7474384588158567
4200,relu,256,1,0.8,1.0404592197989653,1.0200290289001412,0.8077581537556674,0.7275733683808951
4300,relu,256,1,0.8,1.2974906325720064,1.1390744631375098,0.895271188431107,0.6602740445154305
4400,relu,256,1,0.8,0.9009341915322345,0.9491755325187404,0.7798884091695558,0.7641056348589702
4500,relu,256,1,0.8,1.1265679631831413,1.0613990593472096,0.8331417231154906,0.7050272517559326
4600,relu,256,1,0.8,1.111512972626454,1.0542831558108354,0.8513265506871401,0.7089691461506098
4700,relu,256,1,0.8,0.8638283805547874,0.9294236819420879,0.756670346091077,0.7738211632580884
4800,relu,256,1,0.8,0.9189044055024786,0.9585950164185493,0.7976396297777761,0.7594004385684956
4900,relu,256,1,0.8,1.2599790532016768,1.122487885547847,0.8789000230758522,0.6700958164985228
5000,relu,256,1,0.8,0.9540796699173073,0.9767700189488349,0.794609480413201,0.7501903911024406
5500,relu,256,1,0.8,0.9690494314147906,0.9844030838100776,0.78777985085081,0.7462708124939789
6000,relu,256,1,0.8,1.2948186017938563,1.1379009630867953,0.87854127846405,0.6609736705369238
6500,relu,256,1,0.8,0.9251459008770286,0.961845050347003,0.7694768787004277,0.7577662086738503
7000,relu,256,1,0.8,0.9040070911039011,0.950792874975355,0.7693429856494802,0.7633010481306459
50,relu,32,2,0.8,1.2330087012559519,1.1104092494463256,0.8683319479467226,0.6771575465445838
100,relu,32,2,0.8,0.8326603622557496,0.9125022532880396,0.7488366405494613,0.7819819811718266
150,relu,32,2,0.8,0.976111607137973,0.987983606715199,0.7837900537417631,0.7444217013442497
200,relu,32,2,0.8,1.1533632664778282,1.0739475156998262,0.8444277457528826,0.6980113552355537
250,relu,32,2,0.8,0.9717720723416725,0.9857850031024374,0.7750012711694971,0.7455579350618753
300,relu,32,2,0.8,1.2370520478784546,1.1122284153349322,0.8693708373817871,0.6760988646857699
350,relu,32,2,0.8,1.0084875857749542,1.004234826011802,0.7975938661603521,0.735944599466918
400,relu,32,2,0.8,1.0955278658453584,1.046674670490004,0.8449841185103176,0.7131545757316818
450,relu,32,2,0.8,0.8982635585035286,0.9477676711639454,0.7620323813295371,0.7648048949034356
500,relu,32,2,0.8,1.2427165243136467,1.1147719606778987,0.8758795660556329,0.6746157174314034
550,relu,32,2,0.8,1.0310849732872955,1.0154235437920944,0.8188034990994009,0.7300278561229854
600,relu,32,2,0.8,1.2747304466690363,1.1290396125331637,0.8759295672449394,0.6662334138617549
650,relu,32,2,0.8,1.0925694880772256,1.0452604881450487,0.821238827598567,0.7139291768646171
700,relu,32,2,0.8,1.1880656768877877,1.0899842553394006,0.8539607897646422,0.6889251165852049
750,relu,32,2,0.8,0.9910196864130478,0.9954997169326809,0.8046017815674059,0.740518273181439
800,relu,32,2,0.8,1.1362442521233633,1.0659475841350565,0.8466470311460312,0.7024936793175365
850,relu,32,2,0.8,0.9273323667494577,0.9629809794328534,0.7688164653086129,0.7571937196022545
900,relu,32,2,0.8,1.014035464229568,1.0069932791382314,0.8101207356904727,0.7344919814197497
950,relu,32,2,0.8,1.3068871800496709,1.143191663742205,0.8754167209936888,0.6578137176429522
1000,relu,32,2,0.8,1.187634929106453,1.0897866438466077,0.8663270714267668,0.6890379005991417
1100,relu,32,2,0.8,0.958498235893287,0.9790292313783522,0.7911393317243226,0.7490334644084222
1200,relu,32,2,0.8,0.939425581821703,0.9692396926569314,0.7953071615757796,0.7540273159750045
1300,relu,32,2,0.8,1.0308805536685774,1.015322881485775,0.798095564290792,0.7300813799393009
1400,relu,32,2,0.8,0.778947648515985,0.8825801088377105,0.7218503278913609,0.7960457459026274
1500,relu,32,2,0.8,1.086529525830632,1.042367270126337,0.8267478659634679,0.7155106387216844
1600,relu,32,2,0.8,1.0967689694677283,1.0472673820317944,0.8308507051614333,0.7128296137601806
1700,relu,32,2,0.8,1.1702234231401607,1.0817686550922803,0.8509839992429757,0.6935968086577675
1800,relu,32,2,0.8,0.9778813709234333,0.9888788454221443,0.7748031405231419,0.7439583186593159
1900,relu,32,2,0.8,1.0763018855477975,1.037449702659265,0.822384542299519,0.7181885731747069
2000,relu,32,2,0.8,0.9753790619925095,0.987612809755174,0.7910617783200317,0.7446135058885222
2100,relu,32,2,0.8,1.0167972344782914,1.0083636419855149,0.8159797389673863,0.7337688586371856
2200,relu,32,2,0.8,1.0747307801896677,1.0366922302157318,0.8277215377734236,0.7185999405137523
2300,relu,32,2,0.8,0.9697754628855101,0.9847717821330535,0.8013138212833435,0.746080713445161
2400,relu,32,2,0.8,1.0227862177638212,1.0113289364810152,0.8095841806687581,0.7322007447579935
2500,relu,32,2,0.8,1.0607499421870976,1.0299271538255013,0.8239725640009165,0.722260586247651
2600,relu,32,2,0.8,1.0944297791964182,1.0461499793033588,0.8250905927268585,0.713442091129983
2700,relu,32,2,0.8,1.014981289044414,1.0074627978463593,0.8494572807039592,0.7342443332048969
2800,relu,32,2,0.8,1.0886340024729486,1.0433762516335843,0.8715933020815677,0.7149596171419073
2900,relu,32,2,0.8,1.0574189513691619,1.0283087821122416,0.8200842033008404,0.7231327497992985
3000,relu,32,2,0.8,1.0976825367027525,1.0477034583806395,0.8449154833765513,0.7125904116464798
3500,relu,32,2,0.8,1.044957628669568,1.0222316903078128,0.8168874928461874,0.7263955361766685
3600,relu,32,2,0.8,0.9652630913600423,0.9824780360700397,0.7853661479201549,0.7472622015341748
3700,relu,32,2,0.8,0.9456665129676508,0.9724538616138304,0.8076096780363121,0.7523932338140661
3800,relu,32,2,0.8,1.1844372206610658,1.0883185290442619,0.8663540048746247,0.6898751664180223
3900,relu,32,2,0.8,1.1306589077536127,1.063324460244197,0.8352671285935495,0.7039561071802815
4000,relu,32,2,0.8,1.212616914691192,1.101188864224113,0.8694880865667143,0.6824967906214509
4100,relu,32,2,0.8,0.9161583787198364,0.957161626226123,0.7972061676685459,0.760119439191005
4200,relu,32,2,0.8,0.8706983146896622,0.9331121661888576,0.7551218208027829,0.772022387313587
4300,relu,32,2,0.8,0.9293584254240068,0.9640323777882187,0.7856499747649761,0.7566632304397126
4400,relu,32,2,0.8,1.1313569329535618,1.0636526373556179,0.857081847193836,0.7037733410993157
4500,relu,32,2,0.8,1.1660953305591362,1.0798589401209475,0.8568610305460087,0.6946776798110623
4600,relu,32,2,0.8,0.9945827051698993,0.9972876742294068,0.805284890624212,0.739585357042244
4700,relu,32,2,0.8,0.8865839231137637,0.9415858554129642,0.7759791769136563,0.7678630096927762
4800,relu,32,2,0.8,0.989437290179809,0.9947046245895356,0.7885254304070577,0.7409325968449761
4900,relu,32,2,0.8,1.0957169208819701,1.0467649788190136,0.8172272237434052,0.7131050748710669
5000,relu,32,2,0.8,0.951151920169166,0.9752701780374329,0.7925268715524981,0.7509569728068767
5500,relu,32,2,0.8,1.2018093194962947,1.0962706415371593,0.854756157906046,0.6853265764494986
6000,relu,32,2,0.8,0.8996496664455239,0.948498638083115,0.7840154063891691,0.7644419660057791
6500,relu,32,2,0.8,1.0442402128449562,1.021880723394348,0.8147749856080879,0.726583379364417
7000,relu,32,2,0.8,1.1514767274938968,1.0730688363259353,0.8328591972514068,0.6985053135291904
50,relu,64,2,0.8,1.0059473016468998,1.002969242622574,0.798232032631422,0.7366097298585685
100,relu,64,2,0.8,0.8760963666391017,0.9360001958542005,0.7590290166914991,0.7706089988002198
150,relu,64,2,0.8,0.937912141071532,0.9684586419003818,0.7725622172389849,0.7544235848127239
200,relu,64,2,0.8,0.9027860696630167,0.9501505510512619,0.7772558116945908,0.7636207519229187
250,relu,64,2,0.8,1.1018429951242659,1.0496870939114502,0.8364327059276032,0.7115010660458103
300,relu,64,2,0.8,1.0518567026136492,1.025600654550127,0.8238061638595409,0.7245891304664664
350,relu,64,2,0.8,1.0365146644692502,1.0180936422889844,0.825112394610021,0.7286061834122398
400,relu,64,2,0.8,1.0664085893304598,1.0326706102772847,0.8167632910797014,0.7207789652946595
450,relu,64,2,0.8,1.1016649536528837,1.0496022835592935,0.8288674781869428,0.7115476831908306
500,relu,64,2,0.8,1.091904961073908,1.0449425635286889,0.8121780153355539,0.714103172009923
550,relu,64,2,0.8,0.9107898684778081,0.9543531151925937,0.7812011889432848,0.7615250927084307
600,relu,64,2,0.8,1.1582376868162594,1.0762145170997552,0.8556427419431654,0.6967350707943902
650,relu,64,2,0.8,1.058685569410638,1.0289244721604391,0.8169917960535239,0.7228011073091162
700,relu,64,2,0.8,1.2917767249620467,1.1365635595786303,0.8737489828098773,0.6617701344860348
750,relu,64,2,0.8,0.851798834172047,0.9229294849402347,0.7363641067600806,0.7769708963169092
800,relu,64,2,0.8,0.8989092014274633,0.9481082224237185,0.7695210203777603,0.7646358442346067
850,relu,64,2,0.8,0.8187200782793723,0.9048315192782423,0.7449565938481174,0.7856320085205506
900,relu,64,2,0.8,1.2318749885021103,1.1098986388414531,0.8860191577797124,0.6774543900352997
950,relu,64,2,0.8,0.9387869778667062,0.968910201136672,0.7843791527669324,0.7541945236089875
1000,relu,64,2,0.8,1.0724719028949556,1.0356021933614064,0.8221224360020846,0.7191913892903399
1100,relu,64,2,0.8,0.8889338165868047,0.9428328677908957,0.7647152809347357,0.7672477298708069
1200,relu,64,2,0.8,1.0929693784351144,1.04545175806209,0.8366589335856585,0.7138244723445902
1300,relu,64,2,0.8,0.9747334974693199,0.9872859248816018,0.8056799260094848,0.7447825360294432
1400,relu,64,2,0.8,1.1684954798350542,1.080969694226001,0.866264684271373,0.6940492413579457
1500,relu,64,2,0.8,0.8887920515918524,0.942757684451234,0.7536327389235582,0.7672848486346386
1600,relu,64,2,0.8,1.1690883337471698,1.0812438826403457,0.8438805500230293,0.693894012598138
1700,relu,64,2,0.8,0.9134829688065417,0.9557630296294901,0.76703139141936,0.7608199499818269
1800,relu,64,2,0.8,0.9318372291468632,0.9653171650534674,0.7867838461580972,0.7560141976512933
1900,relu,64,2,0.8,0.8689206017127616,0.9321591075094218,0.7750086084824749,0.7724878513597186
2000,relu,64,2,0.8,1.1454044518532907,1.0702356992052222,0.8343404908158332,0.7000952361014108
2100,relu,64,2,0.8,0.9232572171791672,0.9608627462750168,0.7580866858978103,0.7582607285245194
2200,relu,64,2,0.8,1.0996147914440189,1.0486251911164537,0.8192908793304621,0.7120844834557576
2300,relu,64,2,0.8,1.0423726355439387,1.0209665202855276,0.8350390486589289,0.727072372862406
2400,relu,64,2,0.8,1.1634197573123886,1.0786193755502396,0.8617652640601295,0.6953782333679834
2500,relu,64,2,0.8,1.0480412505737742,1.0237388585834641,0.8087497707418301,0.7255881419870989
2600,relu,64,2,0.8,0.9245716103088074,0.961546468096476,0.7741090304452293,0.7579165769363386
2700,relu,64,2,0.8,1.0503554499054975,1.0248685037142558,0.8168300028976888,0.7249822080717281
2800,relu,64,2,0.8,1.0417164662114324,1.0206451225628976,0.8118789900938435,0.7272441796931062
2900,relu,64,2,0.8,1.1246806514497822,1.0605096187445837,0.8519257217297582,0.7055214123809244
3000,relu,64,2,0.8,1.119976267433842,1.0582893117828611,0.8411305808401315,0.7067531756897766
3500,relu,64,2,0.8,1.0319907769396395,1.015869468455293,0.8332962054134548,0.7297906867719715
3600,relu,64,2,0.8,0.9699111170856363,0.9848406556827537,0.8126613583605241,0.7460451946894979
3700,relu,64,2,0.8,1.0925364169056688,1.0452446684416377,0.8397655828364118,0.7139378359909908
3800,relu,64,2,0.8,0.9512057503504018,0.9752977752206767,0.778430158278498,0.7509428782852708
3900,relu,64,2,0.8,0.9438683681035361,0.9715288817649922,0.7770878105113708,0.7528640476039508
4000,relu,64,2,0.8,1.0442806501477917,1.021900508928238,0.8061642323886806,0.7265727915412772
4100,relu,64,2,0.8,0.9368536385722828,0.9679119993947192,0.7925305980437525,0.7547007357715924
4200,relu,64,2,0.8,1.3250066185747729,1.1510893182437116,0.9144015257710811,0.6530694494291757
4300,relu,64,2,0.8,0.8067478065564126,0.8981914086409493,0.7477090611949347,0.7887667451793738
4400,relu,64,2,0.8,1.0712130255639192,1.034994215232104,0.8130445692532736,0.7195210050065446
4500,relu,64,2,0.8,0.878228245211742,0.937138327682601,0.7550681322680773,0.770050802488905
4600,relu,64,2,0.8,0.8775694368756021,0.936786761688914,0.7426939563171086,0.770223300298028
4700,relu,64,2,0.8,1.0796558814706365,1.0390649072462397,0.8180267722721696,0.7173103861258192
4800,relu,64,2,0.8,0.8635740545375225,0.9292868526658076,0.745452135009229,0.7738877542199427
4900,relu,64,2,0.8,1.0598366053524277,1.0294836595849532,0.8134511812938033,0.7224997280349195
5000,relu,64,2,0.8,0.8837063023926177,0.9400565421253222,0.7645513621780844,0.7686164659601834
5500,relu,64,2,0.8,1.0883685140583803,1.0432490182398353,0.8225387012398386,0.7150291307885148
6000,relu,64,2,0.8,1.078978620915884,1.0387389570608605,0.8184085285349524,0.7174877153359879
6500,relu,64,2,0.8,1.080271511977853,1.0393611075934355,0.8115377894045851,0.7171491937001945
7000,relu,64,2,0.8,0.9651106104439009,0.9824004328398379,0.7861599681709749,0.7473021260805484
50,relu,128,2,0.8,0.9787218058096382,0.9893036974608141,0.7861308730047775,0.7437382650130153
100,relu,128,2,0.8,0.9442118008156983,0.9717056142761028,0.7992145345723598,0.7527741255626235
150,relu,128,2,0.8,1.0885622981135787,1.0433418893697208,0.8353711715319697,0.7149783917144458
200,relu,128,2,0.8,0.9072185137555435,0.9524801907418041,0.7753635082482109,0.7624601914790404
250,relu,128,2,0.8,0.9998105268480522,0.9999052589360915,0.7978386237306162,0.7382165404433967
300,relu,128,2,0.8,0.9188584723425526,0.9585710575343659,0.779201181209287,0.759412465388769
350,relu,128,2,0.8,1.0615534423365882,1.0303171561886117,0.8215589407352324,0.7220502033368498
400,relu,128,2,0.8,0.863089392561597,0.9290260451470653,0.755525663895911,0.7740146547529599
450,relu,128,2,0.8,0.874113695970261,0.934940477233851,0.763043240087256,0.7711281275480305
500,relu,128,2,0.8,0.8910727779476746,0.9439665131495262,0.7551744097021278,0.7666876790513064
550,relu,128,2,0.8,0.9663070100657764,0.9830091607232235,0.7816740250878074,0.746988869094733
600,relu,128,2,0.8,1.1862720857385989,1.0891611844619689,0.8394543734579424,0.6893947380619312
650,relu,128,2,0.8,0.8975378196284594,0.9473847263010204,0.7595483454586015,0.7649949173410362
700,relu,128,2,0.8,0.843419123212466,0.9183785293725382,0.751226702868042,0.7791649817622777
750,relu,128,2,0.8,0.9889951731958083,0.9944823644468554,0.796595973029992,0.7410483576921492
800,relu,128,2,0.8,0.9942575340772036,0.9971246331714023,0.7882211526198029,0.7396704975876852
850,relu,128,2,0.8,0.8237505156366507,0.9076070270974387,0.7338577444440924,0.7843148736643867
900,relu,128,2,0.8,0.7934109904525072,0.8907362069953748,0.7355545786995703,0.7922587646824664
950,relu,128,2,0.8,0.9901209679792061,0.9950482239465613,0.7945451178226868,0.7407535873879418
1000,relu,128,2,0.8,0.9473295401090899,0.973308553393573,0.7937565034076633,0.7519577983123067
1100,relu,128,2,0.8,1.213921495546894,1.1017810560845989,0.8617675533393093,0.6821552082110779
1200,relu,128,2,0.8,0.9341804619439609,0.9665301143492431,0.7635794932426079,0.7554006618145539
1300,relu,128,2,0.8,1.1391331641179807,1.0673018149136544,0.8259486667818998,0.7017372666213333
1400,relu,128,2,0.8,0.8113138332077592,0.9007296115970426,0.7395079783035398,0.7875712084040356
1500,relu,128,2,0.8,1.0006373172479115,1.0003186078684687,0.7995004442277751,0.738000059374843
1600,relu,128,2,0.8,0.853317627375639,0.923751929565313,0.7267550707544201,0.7765732260298791
1700,relu,128,2,0.8,0.9614358059010168,0.9805283299839005,0.7940117523326928,0.7482643114352707
1800,relu,128,2,0.8,1.296692217876247,1.1387239427869456,0.9132704941547765,0.6604830958862693
1900,relu,128,2,0.8,1.1504606175469778,1.0725952720140892,0.8398964277498023,0.6987713647159417
2000,relu,128,2,0.8,1.102500162536378,1.0500000773982723,0.8463437707815604,0.7113289978848629
2100,relu,128,2,0.8,1.2034671075334664,1.097026484426637,0.8600232593851729,0.6848925127184928
2200,relu,128,2,0.8,1.0774870889062238,1.0380207555276646,0.8093639042108811,0.7178782477409218
2300,relu,128,2,0.8,1.0695618161560874,1.0341962174346255,0.824621376115775,0.7199533462348344
2400,relu,128,2,0.8,0.8972397840700046,0.9472274194036006,0.7800605637662467,0.7650729529062439
2500,relu,128,2,0.8,0.9093310978740712,0.953588536987558,0.7793014673794278,0.7619070470938778
2600,relu,128,2,0.8,1.0577204779603118,1.0284553845258975,0.8455041415319837,0.7230538001662832
2700,relu,128,2,0.8,0.7963577451249335,0.892388785857898,0.7236100729154633,0.7914872068603616
2800,relu,128,2,0.8,0.9013559108520727,0.9493976568604289,0.7796908175668203,0.7639952147948236
2900,relu,128,2,0.8,0.9304836078101009,0.9646157824803101,0.7830557087241004,0.7563686204813714
3000,relu,128,2,0.8,1.1883212566924541,1.0901014891708267,0.8610702410656956,0.6888581973403463
3500,relu,128,2,0.8,0.9186719921789931,0.9584737827290808,0.7639832113917512,0.759461292062468
3600,relu,128,2,0.8,0.8902397064544579,0.9435251488192872,0.7605975402983376,0.7669058047178162
3700,relu,128,2,0.8,1.0869201113100593,1.0425546083107873,0.821119130068557,0.7154083705265502
3800,relu,128,2,0.8,0.7690394400502296,0.8769489381088443,0.718929900805874,0.7986400425423623
3900,relu,128,2,0.8,0.9807748331135995,0.9903407661575886,0.8117109839931956,0.7432007145714437
4000,relu,128,2,0.8,1.2768843724759482,1.1299930851451916,0.877083905298223,0.6656694448554081
4100,relu,128,2,0.8,0.973914682412495,0.9868711579595865,0.7926073880857363,0.7449969288894468
4200,relu,128,2,0.8,0.9376397973507354,0.9683180249023228,0.7852402401000913,0.7544948934052063
4300,relu,128,2,0.8,0.8534034407508889,0.9237983766769072,0.7489531588529047,0.7765507572503995
4400,relu,128,2,0.8,1.1864364671484495,1.0892366442368937,0.8546289527093385,0.6893516975727565
4500,relu,128,2,0.8,0.8785158188449332,0.9372917469203136,0.7673933973414275,0.7699755062017061
4600,relu,128,2,0.8,0.9776607732521256,0.9887672998497299,0.7735297682419665,0.7440160784248059
4700,relu,128,2,0.8,1.1351597295059608,1.065438749767419,0.8192134619915996,0.7027776432038202
4800,relu,128,2,0.8,0.8540182735067465,0.9241310910832654,0.7404898997516492,0.7763897737024621
4900,relu,128,2,0.8,1.0154138652494995,1.0076774609216481,0.8031260346772537,0.7341310704491565
5000,relu,128,2,0.8,1.0363954083002205,1.0180350722348521,0.7999147618308153,0.7286374086210806
5500,relu,128,2,0.8,0.8206160057662706,0.9058785822428249,0.7409213517637134,0.7851355920063603
